customerId,gender,Senior_Citizen,Partner,Dependents,Tenure,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,High_Charge_Flag,Total_Charges,Churn,Risk_Score,Risk_Level,,Churn_Flag
7167-PCEYD,Male,0,No,No,67,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.80,Normal,"1,311.30",No,0,Low Risk,,0
1830-IPXVJ,Female,0,Yes,Yes,61,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,Normal,"1,311.60",No,0,Low Risk,,0
5146-YYFRZ,Male,0,No,No,67,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,Normal,"1,311.75",No,0,Low Risk,,0
9560-ARGQJ,Female,0,No,Yes,16,Mid,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.00,High,"1,312.15",Yes,4,Medium Risk,,1
0696-UKTOX,Male,0,No,Yes,23,Mid,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,Normal,"1,312.45",No,2,Low Risk,,0
7315-WYOAW,Male,0,No,No,13,Mid,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,High,"1,313.25",No,5,High Risk,,0
1092-GANHU,Male,0,No,No,17,Mid,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,High,"1,313.55",Yes,4,Medium Risk,,1
4360-QRAVE,Male,1,No,No,37,Loyal,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65,Normal,"1,315.00",No,2,Low Risk,,0
4104-PVRPS,Male,0,Yes,No,24,Mid,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.60,Normal,"1,315.35",No,2,Low Risk,,0
8727-XDPUD,Male,0,No,No,37,Loyal,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),35.80,Normal,"1,316.90",No,0,Low Risk,,0
3739-YBWAB,Male,0,Yes,No,36,Mid,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,Normal,"1,317.95",No,0,Low Risk,,0
9143-CANJF,Female,0,Yes,Yes,24,Mid,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,Normal,"1,319.85",No,2,Low Risk,,0
8747-UDCOI,Female,0,Yes,No,65,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,Normal,"1,319.95",No,0,Low Risk,,0
3842-QTGDL,Male,0,Yes,No,16,Mid,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,High,"1,321.30",No,4,Medium Risk,,0
6217-TOWGS,Female,0,Yes,No,17,Mid,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.40,High,"1,322.55",No,5,High Risk,,0
4277-BWBML,Male,0,Yes,Yes,72,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,Normal,"1,322.85",No,0,Low Risk,,0
0655-YDGFJ,Male,0,No,No,29,Mid,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,Normal,"1,323.70",No,2,Low Risk,,0
7758-UJWYS,Male,0,Yes,Yes,34,Mid,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.55,Normal,"1,325.85",No,0,Low Risk,,0
4821-WQOYN,Female,0,Yes,Yes,72,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.10,Normal,"1,326.25",No,0,Low Risk,,0
4817-KEQSP,Female,0,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,Normal,"1,326.35",No,0,Low Risk,,0
1043-YCUTE,Male,0,Yes,No,56,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,Normal,"1,327.15",Yes,1,Low Risk,,1
6980-CDGFC,Female,0,Yes,No,67,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,Normal,"1,327.40",No,0,Low Risk,,0
9894-QMIMJ,Female,0,No,No,23,Mid,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),55.80,Normal,"1,327.85",No,0,Low Risk,,0
9639-BUJXT,Male,0,No,No,63,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.50,Normal,"1,328.15",No,0,Low Risk,,0
8285-ABVLB,Female,0,Yes,No,70,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,Normal,"1,328.35",No,0,Low Risk,,0
3365-SAIGS,Female,0,No,No,17,Mid,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,High,"1,329.15",No,4,Medium Risk,,0
7395-IGJOS,Male,1,Yes,No,17,Mid,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.50,High,"1,329.20",Yes,4,Medium Risk,,1
2207-RYYRL,Male,0,Yes,Yes,52,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,Normal,"1,331.05",No,1,Low Risk,,0
6704-UTUKK,Male,0,Yes,No,29,Mid,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.90,Normal,"1,332.40",No,2,Low Risk,,0
4597-ELFTS,Male,0,No,No,56,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.90,Normal,"1,334.00",Yes,1,Low Risk,,1
3644-QXEHN,Male,0,Yes,Yes,13,Mid,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.00,High,"1,334.45",No,4,Medium Risk,,0
0463-TXOAK,Male,0,No,Yes,52,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.60,Normal,"1,334.50",No,1,Low Risk,,0
1945-XISKS,Female,0,Yes,No,67,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,Normal,"1,335.20",No,0,Low Risk,,0
3088-FVYWK,Male,0,Yes,Yes,53,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,Normal,"1,336.10",No,1,Low Risk,,0
4353-HYOJD,Female,0,Yes,Yes,27,Mid,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,Normal,"1,336.15",No,2,Low Risk,,0
8241-JUIQO,Female,0,No,No,61,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,Normal,"1,336.35",No,0,Low Risk,,0
1813-JLKWR,Female,0,Yes,Yes,64,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.80,Normal,"1,336.65",No,0,Low Risk,,0
4223-BKEOR,Female,0,No,Yes,21,Mid,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,High,"1,336.80",No,2,Low Risk,,0
5453-AXEPF,Male,0,Yes,No,17,Mid,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.50,High,"1,336.90",No,5,High Risk,,0
6986-IXNDM,Male,0,No,No,14,Mid,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.90,High,"1,337.45",No,4,Medium Risk,,0
7673-BQGKU,Female,0,Yes,Yes,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,Normal,"1,337.50",No,0,Low Risk,,0
7619-ODSGN,Male,0,Yes,Yes,24,Mid,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,Normal,"1,338.15",Yes,3,Medium Risk,,1
3179-GBRWV,Male,1,Yes,No,21,Mid,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,High,"1,339.80",No,4,Medium Risk,,0
5989-PGKJB,Female,0,No,No,16,Mid,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,High,"1,340.10",No,4,Medium Risk,,0
7706-YLMQA,Female,0,No,No,70,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.70,Normal,"1,341.50",No,0,Low Risk,,0
1333-PBMXB,Female,0,Yes,Yes,54,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,Normal,"1,342.15",No,1,Low Risk,,0
0052-YNYOT,Female,0,No,No,67,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,Normal,"1,343.40",No,0,Low Risk,,0
7729-XBTWX,Male,0,Yes,Yes,66,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,Normal,"1,344.50",No,0,Low Risk,,0
8519-IMDHU,Male,1,Yes,No,15,Mid,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.60,High,"1,345.55",Yes,5,High Risk,,1
7129-CAKJW,Female,0,No,No,17,Mid,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,High,"1,345.65",No,5,High Risk,,0
7801-KICAO,Female,0,No,No,18,Mid,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,High,"1,345.75",No,5,High Risk,,0
8532-UEFWH,Male,0,Yes,Yes,52,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,Normal,"1,345.85",No,1,Low Risk,,0
5346-BZCHP,Female,0,Yes,Yes,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.40,Normal,"1,346.20",No,0,Low Risk,,0
0916-QOFDP,Female,1,Yes,Yes,14,Mid,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.80,High,"1,346.30",No,5,High Risk,,0
9357-UJRUN,Male,0,Yes,No,24,Mid,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,Normal,"1,346.90",No,1,Low Risk,,0
1183-CANVH,Female,0,Yes,No,23,Mid,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.00,Normal,"1,347.15",No,0,Low Risk,,0
2801-NISEI,Male,0,No,No,24,Mid,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,Normal,"1,348.50",No,2,Low Risk,,0
1113-IUJYX,Female,0,Yes,No,14,Mid,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,High,"1,348.90",Yes,2,Low Risk,,1
7126-RBHSD,Female,0,Yes,No,17,Mid,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.90,High,"1,348.95",No,5,High Risk,,0
4514-GFCFI,Female,1,No,No,16,Mid,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,High,"1,350.15",Yes,5,High Risk,,1
6585-WCEWR,Male,0,Yes,Yes,72,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.35,Normal,"1,354.40",No,0,Low Risk,,0
3973-SKMLN,Male,0,No,No,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.90,Normal,"1,355.10",No,0,Low Risk,,0
5062-CJJKH,Male,0,Yes,Yes,25,Mid,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,Normal,"1,355.45",No,0,Low Risk,,0
7515-LODFU,Male,1,No,No,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.30,Normal,"1,356.30",No,0,Low Risk,,0
9537-JALFH,Male,0,Yes,Yes,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.90,Normal,"1,356.70",No,0,Low Risk,,0
2804-ETQDK,Male,0,No,Yes,66,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,Normal,"1,357.10",No,0,Low Risk,,0
4465-VDKIQ,Female,0,No,No,18,Mid,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.80,High,"1,358.60",No,4,Medium Risk,,0
9330-IJWIO,Female,0,No,No,13,Mid,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,High,"1,358.85",Yes,5,High Risk,,1
0871-URUWO,Male,0,Yes,No,13,Mid,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,High,"1,359.00",Yes,5,High Risk,,1
0650-BWOZN,Female,1,No,No,18,Mid,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,High,"1,359.45",No,4,Medium Risk,,0
7073-QETQY,Male,0,Yes,Yes,66,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.35,Normal,"1,359.50",No,0,Low Risk,,0
8919-FYFQZ,Male,1,Yes,No,44,Loyal,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35,Normal,"1,359.70",Yes,2,Low Risk,,1
1403-GYAFU,Male,0,Yes,Yes,70,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,Normal,"1,360.25",No,0,Low Risk,,0
2812-ENYMO,Male,0,No,No,26,Mid,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,Normal,"1,362.85",No,0,Low Risk,,0
2848-YXSMW,Male,0,Yes,Yes,72,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.40,Normal,"1,363.25",No,0,Low Risk,,0
6345-FZOQH,Male,0,Yes,No,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.90,Normal,"1,363.45",No,0,Low Risk,,0
3606-TWKGI,Male,1,No,No,13,Mid,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.90,High,"1,364.30",Yes,5,High Risk,,1
8904-OPDCK,Male,1,Yes,No,54,Loyal,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,Normal,"1,364.75",No,2,Low Risk,,0
5989-OMNJE,Female,0,Yes,Yes,24,Mid,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.60,Normal,"1,367.75",No,0,Low Risk,,0
3621-CEOVK,Female,1,Yes,No,14,Mid,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.20,High,"1,369.80",Yes,5,High Risk,,1
8263-OKETD,Female,0,No,No,20,Mid,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.90,High,"1,370.35",No,5,High Risk,,0
0825-CPPQH,Female,0,Yes,No,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.10,Normal,"1,372.45",No,0,Low Risk,,0
9972-EWRJS,Female,0,Yes,Yes,67,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,Normal,"1,372.90",No,0,Low Risk,,0
9881-VCZEP,Female,0,Yes,No,25,Mid,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.10,Normal,"1,373.00",No,3,Medium Risk,,0
3583-KRKMD,Male,0,No,No,18,Mid,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.90,High,"1,373.05",No,4,Medium Risk,,0
9800-OUIGR,Male,0,Yes,Yes,66,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.00,Normal,"1,374.20",No,0,Low Risk,,0
1353-GHZOS,Male,0,Yes,No,22,Mid,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,Normal,"1,374.35",No,0,Low Risk,,0
0577-WHMEV,Female,0,Yes,No,16,Mid,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.70,High,"1,374.90",No,5,High Risk,,0
1268-ASBGA,Female,1,Yes,No,16,Mid,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,High,"1,375.15",Yes,5,High Risk,,1
2984-RGEYA,Female,0,Yes,Yes,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,Normal,"1,375.40",No,0,Low Risk,,0
5448-VWNAM,Female,0,No,Yes,19,Mid,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.90,High,"1,375.60",No,5,High Risk,,0
0902-XKXPN,Male,0,Yes,Yes,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.20,Normal,"1,376.50",No,0,Low Risk,,0
3678-MNGZX,Male,0,Yes,Yes,68,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,Normal,"1,377.70",No,0,Low Risk,,0
6127-ISGTU,Female,0,Yes,No,16,Mid,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.95,High,"1,378.25",Yes,5,High Risk,,1
3279-DYZQM,Male,0,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,Normal,"1,378.45",No,0,Low Risk,,0
8750-QWZAJ,Female,0,Yes,Yes,70,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.80,Normal,"1,378.75",No,0,Low Risk,,0
1591-XWLGB,Female,0,Yes,No,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,Normal,"1,379.60",No,0,Low Risk,,0
6928-ONTRW,Female,0,Yes,Yes,72,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.70,Normal,"1,379.80",No,0,Low Risk,,0
1322-AGOQM,Male,0,No,No,46,Loyal,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.30,Normal,"1,380.10",Yes,2,Low Risk,,1
2122-YWVYA,Female,0,No,No,18,Mid,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.40,High,"1,380.40",No,4,Medium Risk,,0
5092-STPKP,Female,0,No,No,24,Mid,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,Normal,"1,381.20",No,2,Low Risk,,0
3402-XRIUO,Female,1,Yes,No,22,Mid,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.55,Normal,"1,381.80",No,3,Medium Risk,,0
5315-CKEQK,Male,1,Yes,Yes,28,Mid,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.00,Normal,"1,381.80",No,1,Low Risk,,0
2361-FJWNO,Male,0,No,No,40,Loyal,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.00,Normal,"1,382.90",No,0,Low Risk,,0
2877-VDUER,Female,0,Yes,Yes,35,Mid,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.90,Normal,"1,383.60",No,0,Low Risk,,0
1583-IHQZE,Male,0,No,No,12,New,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,High,"1,384.75",Yes,5,High Risk,,1
9593-CVZKR,Female,0,Yes,Yes,56,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,Normal,"1,385.85",No,1,Low Risk,,0
3315-IKYZQ,Male,0,Yes,Yes,28,Mid,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.80,Normal,"1,386.80",No,0,Low Risk,,0
5848-FHRFC,Female,0,No,No,68,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,Normal,"1,386.90",No,0,Low Risk,,0
3094-JOJAI,Male,0,No,No,18,Mid,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,High,"1,387.00",No,5,High Risk,,0
7049-GKVZY,Female,0,No,No,17,Mid,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,High,"1,387.35",No,2,Low Risk,,0
2718-YSKCS,Male,0,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.60,Normal,"1,387.45",No,0,Low Risk,,0
8807-OPMBM,Female,0,Yes,Yes,55,Loyal,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,Normal,"1,388.00",No,1,Low Risk,,0
3996-ZNWYK,Male,1,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.80,Normal,"1,388.45",No,0,Low Risk,,0
9758-MFWGD,Female,1,Yes,Yes,48,Loyal,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.90,Normal,"1,388.75",No,0,Low Risk,,0
6927-WTFIV,Male,1,No,No,20,Mid,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.30,High,"1,389.20",Yes,4,Medium Risk,,1
3642-BYHDO,Female,0,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.90,Normal,"1,389.35",No,0,Low Risk,,0
0264-CNITK,Female,0,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.10,Normal,"1,389.60",No,0,Low Risk,,0
1134-YWTYF,Male,0,Yes,No,27,Mid,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.80,Normal,"1,389.85",No,2,Low Risk,,0
3753-TSEMP,Female,0,Yes,No,15,Mid,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,High,"1,390.60",Yes,4,Medium Risk,,1
3891-NLXJB,Male,0,No,No,37,Loyal,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,Normal,"1,390.85",No,0,Low Risk,,0
9121-PHQSR,Male,1,Yes,No,16,Mid,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,High,"1,391.15",No,5,High Risk,,0
2073-QBVBI,Female,0,Yes,No,41,Loyal,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,Normal,"1,391.65",No,0,Low Risk,,0
5937-EORGB,Male,1,Yes,No,15,Mid,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.50,High,"1,392.25",No,5,High Risk,,0
8992-OBVDG,Male,0,No,No,21,Mid,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,Normal,"1,393.60",No,2,Low Risk,,0
6429-SHBCB,Male,0,No,No,19,Mid,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.60,High,"1,394.55",No,5,High Risk,,0
4360-PNRQB,Male,0,No,No,18,Mid,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.60,High,"1,395.05",No,5,High Risk,,0
3454-JFUBC,Male,1,No,No,68,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.00,Normal,"1,396.00",No,0,Low Risk,,0
0831-JNISG,Male,0,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.80,Normal,"1,396.25",No,0,Low Risk,,0
0042-RLHYP,Female,0,Yes,Yes,69,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.70,Normal,"1,396.90",No,0,Low Risk,,0
1052-QJIBV,Female,0,Yes,Yes,71,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.90,Normal,"1,397.30",No,0,Low Risk,,0
0505-SPOOW,Female,0,Yes,No,70,Loyal,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.80,Normal,"1,397.65",No,0,Low Risk,,0
6473-ULUHT,Male,0,Yes,Yes,16,Mid,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.90,High,"1,398.25",No,5,High Risk,,0
0384-RVBPI,Male,0,No,No,20,Mid,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.40,Normal,"1,398.60",No,2,Low Risk,,0
